,Diameter (km),Long,Lat,tag
1113,9.83190476439,-60.8741694557,-54.8367485602,standard
1114,5.17331633868,-60.7520605016,-55.0650045137,standard
1115,9.67032006053,-60.5900466604,-55.4600628949,standard
1116,8.16059590816,-60.1965844747,-55.6484139615,?
1117,9.08670447227,-59.9236350478,-55.9046033359,standard
1118,9.43037928096,-62.5477108559,-56.8363352996,standard
1119,8.32048111897,-60.8639439241,-56.5463237351,standard
1120,7.4292975875,-60.8296288199,-56.7989413112,?
1121,13.0276901803,-63.8150428905,-58.1343099429,?
1122,5.66899290038,-62.3979020954,-58.5271083704,standard
1123,7.25725410828,-63.7185087439,-59.03674493,?
1124,10.8174466335,-61.5372882754,-57.9971626697,standard
1125,10.456317736,-61.1884605012,-59.2171015613,?
1126,5.19096941067,-59.3758194515,-57.6487975589,standard
1127,7.47032993601,-57.7492025888,-58.7968068359,standard
1128,11.7785131225,-57.8709500654,-59.224749216,standard
1129,6.77108765922,-57.4398216036,-57.1918267363,?
1130,7.58850021317,-57.2062942802,-57.3392408592,?
1131,10.1332538088,-57.0216617401,-57.4997908941,?
1132,5.61855901095,-58.9780155571,-54.8069329496,standard
1133,8.20109694113,-59.3721291284,-53.9040912011,?
1134,6.72815886379,-57.7865950093,-53.6966076018,standard
1135,7.10406331654,-54.6672073005,-54.3429556458,standard
1136,6.73986049952,-56.0412646615,-55.9480138861,standard
1137,5.72479450816,-55.8082430493,-56.1274876026,standard
1138,9.46398058078,-55.2137771698,-59.0690179459,standard
1139,11.7260181325,-53.955280901,-58.8308212002,?
1140,6.90984130706,-53.2674503405,-56.4661608493,?
1141,5.72600276502,-52.6028378527,-52.9648444933,standard
1142,7.42373377522,-51.7777427569,-53.2096727108,standard
1143,8.09454667446,-51.88275486,-53.7905396583,standard
1144,10.1125996606,-51.4193165633,-54.0692609259,standard
1145,14.5353950965,-50.8262110709,-54.3413638446,standard
1146,18.7432119367,-51.8081476907,-54.5992700893,standard
1147,12.1036364514,-51.4343019415,-54.9597078686,standard
1148,7.50341374158,-48.7976599903,-54.5940249674,standard
1149,8.98881959138,-49.3639613727,-55.08293906,standard
1150,6.71497101938,-48.4700296886,-55.589934295,standard
1151,12.9326050663,-49.6959311486,-56.0687229478,?
1152,15.7654272568,-49.1759174909,-55.7938895822,?
1153,5.26501356866,-48.7029148037,-56.3428330678,standard
1154,10.3188271374,-47.7031439873,-55.4895134277,standard
1155,7.4471421163,-47.1832889828,-55.4053341872,standard
1156,14.4672578661,-47.6947903222,-56.0235054039,?
1157,5.35705538995,-46.0536684009,-53.3400371365,?
1158,5.79682708768,-43.6548828282,-53.5846409098,standard
1159,6.49384323421,-41.9725188417,-53.6261045214,standard
1160,11.466287586,-42.0681799976,-54.5503959669,standard
1161,18.4019980414,-40.482526794,-54.9237697637,?
1162,6.87217192385,-43.0012466981,-55.7013931146,standard
1163,5.18848540608,-39.1823144351,-53.8181741,standard
1164,5.84975479252,-53.0482590979,-58.1894057609,?
1165,6.94694458172,-48.6088801311,-58.6295091038,standard
1166,7.18568494881,-47.2788658322,-58.7662237715,?
1167,8.14287381031,-47.0395005785,-57.2682578758,standard
1168,18.6484485802,-46.1559463409,-57.7714391226,standard
1169,12.5114056668,-45.8388884418,-57.4225481011,standard
1170,5.92445466808,-44.7743888288,-57.6173668102,standard
1171,7.12484034658,-43.7325939869,-56.6935741873,standard
1172,12.4393883605,-42.2140234081,-58.9300171951,standard
1173,13.4698047584,-41.0898927768,-58.4003208798,standard
1174,12.4150517798,-41.9417304141,-58.1211010707,?
1175,9.95586966763,-42.3886686863,-56.9569625603,standard
1176,7.38536318851,-41.1973368016,-57.5072224424,standard
1177,6.09108576148,-39.605555209,-57.3832682294,standard
1178,9.75145965127,-39.5483957126,-57.8117648984,standard
1179,6.51135573397,-38.1742793368,-58.2695003534,?
1180,14.9471731332,-37.984997081,-58.711765624,standard
1181,8.29779494831,-35.8475067359,-58.3028806133,standard
1182,5.47193092182,-34.7528172763,-57.9830279739,standard
1183,6.66915051394,-33.6643265112,-55.1812180319,standard
1184,5.80907296117,-33.8577257816,-55.4675977207,standard
1185,6.94503229769,-38.1211879012,-54.8340911365,standard
1186,9.68366282347,-34.9210293802,-53.335316222,standard
1187,8.16469495112,-33.7917301249,-53.415150006,standard
1188,9.03345370976,-71.044528652,-56.4741588126,standard
1189,7.61292158784,-72.7127913662,-58.8851412284,standard
1190,11.2858651951,-69.9315917453,-58.4920711095,?
1191,7.6645101835,-74.1410984846,-56.9997758322,standard
1192,6.40955683075,-71.8698363752,-53.1995999931,standard
1193,7.41306650416,-75.1291034056,-53.6571755213,standard
1194,7.36130507278,-75.9573406746,-53.6316126426,standard
1195,5.8815658279,-76.0033538562,-53.2558383262,standard
1196,6.4587308847,-76.2104131734,-55.3980075587,standard
1197,5.69790307454,-74.9527195428,-55.3289877863,standard
1198,5.28620003793,-76.8418162765,-53.7619833238,standard
1199,6.4718393786,-77.0565444574,-53.3759838559,standard
1200,6.94944376938,-69.1857341149,-55.6689740726,standard
1201,6.72810805378,-64.6917800447,-58.3658577723,standard
1202,10.0814311264,-64.6125351209,-57.6322031544,standard
1203,12.498596939,-78.0275803095,-56.225147019,?
1204,6.82015584007,-77.0376090087,-57.0777709501,standard
1205,5.42356041569,-76.3865468018,-58.2586015829,standard
1206,6.38348983908,-77.2944664273,-58.2318456018,standard
1207,5.53435596584,-77.7457506419,-58.891826469,standard
1208,18.9537380463,-78.8998252935,-56.394601566,?
1209,6.23915777133,-80.1109793715,-56.8119948712,?
1210,5.05439004281,-77.6940224117,-57.1277154482,standard
1211,5.54448544259,-79.759584153,-58.2996274206,standard
1212,8.20324882262,-79.5491037683,-58.9078800577,standard
1213,8.85842101793,-79.1673851045,-58.7758838842,standard
1214,5.60663239814,-73.7191040088,-57.9133083889,standard
1215,5.27805739679,-74.2438100994,-58.8198966414,standard
1216,10.4069589417,-80.5622854132,-55.2202709997,standard
1217,5.47973421784,-81.5559783901,-54.4004623237,standard
1218,7.31775892456,-86.7455367615,-52.7210408462,standard
1219,7.33669664655,-87.2977420935,-53.6692722244,standard
1220,8.18104369167,-86.4554895164,-54.2861804034,standard
1221,6.25477614234,-86.9011362037,-50.3014317733,standard
1222,6.15865792226,-87.1786985572,-51.4588346375,standard
1223,8.78214252177,-85.7244432918,-50.6218608996,standard
1224,7.57494716877,-85.5173370782,-51.9114542107,standard
1225,5.26222513825,-85.7919771675,-55.3964633105,standard
1226,6.46111654748,-83.5813956339,-55.8659809761,standard
1227,8.72493595302,-83.920064114,-54.9654306995,?
1228,5.66268019199,-83.4813344921,-54.4589673816,standard
1229,5.3189562845,-88.0764500059,-57.1606182113,standard
1230,7.85524458005,-87.012723098,-57.0451630476,standard
1231,6.7235995475,-86.4754717364,-56.6095122301,standard
1232,7.02944084258,-87.3852584261,-58.0257622377,standard
1233,6.66255056428,-82.7347244337,-56.9527989167,standard
1234,9.23022228738,-81.1152733381,-57.7809972907,standard
1235,7.2446706278,-80.8935994239,-55.7582228233,?
1236,6.22445691178,-80.6611496943,-55.5627187462,?
1237,17.0388628667,-31.6689844734,58.8701260753,standard
1238,6.08685126029,-29.7677355196,59.3022510647,standard
1239,8.5171777173,-33.1170825758,57.3435696573,standard
1240,7.96951762471,-32.0827982065,57.7342474251,standard
1241,5.07934269869,-33.3036777451,56.8516326259,standard
1242,6.58883323585,-31.0940258103,57.3885383174,standard
1243,5.36198479302,-31.48729772,57.3599766704,standard
1244,5.317348811,-31.85267273,55.4131119892,standard
1245,17.5458492536,-30.1910478669,54.433320299,standard
1246,10.1449290592,-30.8619363785,53.5144821282,standard
1247,5.88034849021,-33.1210425415,53.362088973,?
1248,10.2947048394,-30.2968285009,52.4058200084,standard
1249,6.26110718128,-29.2513738297,51.3380689106,standard
1250,10.9554830416,-29.0116988444,57.9109365439,?
1251,7.24559619913,-28.3689913204,57.6587934703,standard
1252,8.7934296333,-28.3135631567,56.6088472052,?
1253,14.751582122,-29.5052014027,57.1107559183,?
1254,5.911995936,-25.5391407386,56.6954527973,standard
1255,10.6941759726,-24.6876711723,56.7216612378,standard
1256,6.9357649645,-28.2101292211,54.9112416639,?
1257,5.30882071417,-26.0249827069,55.1232736221,standard
1258,6.69936423405,-25.6574499057,55.1735705274,standard
1259,5.15430095769,-25.8090574367,55.3575201701,standard
1260,5.81365664488,-26.0113497501,55.2798333394,?
1261,7.76181934149,-24.9754833154,55.3324511612,?
1262,5.38285995495,-26.1780369437,54.8535211149,standard
1263,5.34874773843,-26.3255272386,54.7013992002,standard
1264,5.51811229981,-25.8606478064,54.4438376514,?
1265,5.8190488453,-26.7160859965,54.2408740925,standard
1266,8.477934311,-25.6549162362,53.8713124845,standard
1267,6.42528819588,-26.8646648471,53.6450502755,?
1268,7.30922348022,-27.543653741,52.3167136718,standard
1269,7.33720507864,-26.7182077315,53.1825096958,?
1270,5.65108835598,-26.7977549028,51.372523334,?
1271,14.3224674488,-24.7525940166,50.660043164,standard
1272,9.67693749807,-24.1099492757,50.2947503639,standard
1273,5.36949034466,-25.1009751129,49.3262734649,standard
1274,8.2105897658,-25.2643929711,52.8649706452,standard
1275,7.04918762023,-24.9353109622,52.7703595676,standard
1276,5.55547594069,-24.7244928002,52.8742260767,standard
1277,7.89128316579,-24.0046259057,52.682947159,standard
1278,7.7561252178,-24.5335405704,51.2833901872,?
1279,5.67779202102,-24.9350266772,53.3415569223,standard
1280,5.66615306806,-24.567689539,53.0783112114,standard
1281,6.07849176367,-24.2689923999,53.2661283518,standard
1282,5.08313925504,-25.2616323873,53.9253740577,?
1283,8.5060309659,-23.5871181229,53.3747454933,?
1284,5.97279965779,-24.1460438301,54.5227683359,standard
1285,6.83558398871,-22.7294952767,54.5491683355,standard
1286,6.69463296283,-23.9470121749,53.7166224011,?
1287,7.9443147056,-24.1307489528,53.8494632711,?
1288,6.17622888374,-21.341613026,55.0288181779,standard
1289,6.19311245056,-22.7174708492,56.1793765483,standard
1290,7.53128017476,-23.2730636745,56.1148490351,?
1291,6.56644625946,-23.5738275071,56.1071932285,"
?"
1292,7.07492031894,-19.4557953559,56.0723154111,standard
1293,7.01688899888,-19.6916069901,55.9786280862,standard
1294,6.54173697959,-20.0389511539,55.8352291194,standard
1295,6.54574307569,-18.1829668919,54.7901533081,?
1296,5.40440861366,-19.0393759172,53.6912958312,standard
1297,6.09079761662,-23.3759937424,51.8486107171,standard
1298,6.54595457366,-21.5771701834,51.6585630192,standard
1299,6.57544454243,-21.0567488712,51.7381178695,standard
1300,6.01896369928,-22.7870668647,51.551384957,?
1301,8.9541621397,-19.4830340865,53.2757725527,?
1302,6.84008161924,-19.4056124678,53.0250997593,?
1303,8.19858827876,-18.6215642947,52.2493004735,standard
1304,6.95444954381,-17.407807455,51.7128677569,standard
1305,5.03302500661,-18.7486861059,51.5449944868,?
1306,6.79616640017,-16.1879537157,49.762530676,standard
1307,9.55997529498,-14.5712292593,49.6853319955,standard
1308,5.52578733413,-7.39800609844,49.6014476005,standard
1309,7.65914555491,-4.59637781122,49.0457421272,standard
1310,5.26058552211,-4.83508732172,48.9417879855,standard
1311,11.1503845469,-0.285575334,51.3776528513,standard
1312,7.98209916064,-6.28351273723,52.132403234,standard
1313,9.26009606311,-4.4101073862,51.6264111335,standard
1314,5.44337829852,-0.96322186127,53.9635238897,standard
1315,7.69670095664,-4.84922457199,54.6202506145,standard
1316,10.4872382531,-2.03137602674,55.1689090491,standard
1317,12.5283581951,-17.2939146556,53.0991896717,standard
1318,10.7490704283,-16.3245083308,53.1817999498,standard
1319,7.85546218784,-15.5040980226,53.1111795668,standard
1320,7.26711325229,-15.4766075435,52.323773701,?
1321,7.92863448613,-15.2301750344,51.5314588212,standard
1322,5.5329912367,-14.7224193901,53.6909440309,?
1323,5.8054718208,-15.0304483335,53.8643378069,?
1324,7.49109644409,-11.2753444952,54.5807029578,standard
1325,6.04077493238,-32.8584285287,48.0830973654,standard
1326,5.20365715625,-31.072170694,48.5417846955,standard
1327,10.8366141622,-25.583327039,47.2719477299,standard
1328,8.25506243975,-26.9345333134,43.7382792305,standard
1329,6.92486663196,-4.79134112766,40.9247764244,?
1330,13.0493513722,-3.23836838747,41.9193430286,standard
1331,9.03538790389,-10.3139988471,43.0198044104,standard
1332,6.00463480171,-11.3086961962,43.4602542739,standard
1333,6.02771187949,-19.8614528304,45.5467962996,standard
1334,6.071071851,-17.0115526361,42.4175932882,standard
1335,7.14942308832,-18.2925389657,48.5248463149,?
1336,11.4554970118,-15.3980874153,46.5169398924,standard
1337,5.42320426973,-3.57831466575,46.7974409183,standard
1338,6.56049646886,-3.25304354726,46.8340821313,standard
1339,6.83075609592,-32.6193265334,37.2295684728,standard
1340,6.39499590236,-26.6372104222,35.3663190565,standard
1341,13.6541279634,-31.2679478813,34.4770182928,standard
1342,13.6582391765,-31.9869570094,32.4693695363,standard
1343,5.75264442661,-31.9321848459,32.7392469237,standard
1344,5.23219858303,-21.3078358325,37.9503521351,standard
1345,8.69913844855,-12.355725601,39.742436083,standard
1346,10.3373966918,-24.1095250339,33.748510792,standard
1347,8.94700395285,-16.0285282517,32.9895757043,standard
1348,11.6125586606,-5.6242514312,39.2785950707,standard
1349,5.5510722109,-0.95203510342,39.8344088454,standard
1350,7.73014081871,-1.93340933528,34.800267269,standard
1351,6.19442771517,-8.81694916019,32.8812680111,standard
1352,6.12533175205,-7.09879852933,32.7142255887,standard
1353,5.03734948665,-2.70001473828,32.2041496202,standard
1354,7.764969929,-31.1125316816,31.6530992224,standard
1355,5.96347410732,-32.5399054113,29.0788555557,standard
1356,7.1739120751,-20.8847874588,30.3892779642,standard
1357,6.00680321835,-14.7947177417,31.3034681171,standard
1358,7.54654516241,-1.52496552971,31.6327604896,standard
1359,12.784894135,-6.42566179673,28.0624277978,standard
1360,13.1214911643,-1.26788703396,27.9214082685,standard
1361,8.95736456379,-9.10297484463,27.0725115942,standard
1362,9.03209567983,-9.4608810558,27.3762954027,standard
1363,5.62179883614,-32.8749746409,20.0222282489,standard
1364,10.9476396226,-31.1654789988,19.9734332278,standard
1365,12.4366722501,-30.9144018906,15.3586778434,standard
1366,15.9585693596,-28.3139511998,15.2334163867,standard
1367,6.83440028571,-27.1812107041,17.3513358946,standard
1368,8.39617753453,-26.1910129376,16.0315200379,standard
1369,6.92008693325,-15.3691471463,24.8420339615,standard
1370,19.7393575706,-20.6092237543,20.5630087662,standard
1371,5.72846440847,-21.7355735589,20.4622018028,standard
1372,8.3838161405,-21.7528300976,17.5652612074,standard
1373,7.19884869966,-21.5102265779,17.0672481173,standard
1374,7.04738384719,-7.84270453763,24.2020001707,standard
1375,5.79815874607,-1.91233723112,19.771328501,standard
1376,5.40612941222,-8.69833690187,18.7021002655,standard
1377,5.85135271679,-8.32951508684,18.3415244667,standard
1378,5.71359606566,-1.68976242685,17.8166226369,standard
1379,6.27608215231,-1.87891694427,17.1804491104,standard
1380,6.28265954734,-7.75101816872,15.7916887619,standard
1381,8.18405560777,-8.73395796904,16.0501212626,standard
1382,5.10491998993,-28.2844585205,13.6037319402,?
1383,15.2036498728,-26.0016109167,12.2155849934,standard
1384,7.75481801146,-26.803241633,12.2269992315,standard
1385,5.24524688698,-28.9420942341,12.8714646704,standard
1386,12.0978734931,-30.2213669106,10.0100030008,standard
1387,8.40276637508,-32.0616932866,9.25841932813,standard
1388,15.145011791,-25.4333987883,5.23911390501,standard
1389,6.33074462107,-26.7388087786,5.93153963457,standard
1390,14.3422129474,-27.9896803951,6.4573451475,standard
1391,6.35399623255,-29.5138602578,5.26251827127,standard
1392,9.41663484303,-30.7571368393,4.37105789847,standard
1393,6.1016445237,-31.1768600781,5.87368154144,standard
1394,13.1248303927,-20.4110856396,13.1535577411,standard
1395,5.6991420425,-13.627986738,11.84106114,standard
1396,5.12096605312,-15.2462099365,12.2509363585,standard
1397,5.35018140967,-15.7613536536,13.175955294,?
1398,8.27460321602,-9.78847895787,8.25816906332,standard
1399,5.86256215075,-15.4365891363,7.12189673995,standard
1400,12.3582317704,-20.1367156164,6.2338337667,standard
1401,9.08548733372,-20.1859902328,5.99417995047,standard
1402,5.18841684075,-11.6806843177,6.94150957886,standard
1403,6.58411959111,-5.01187191634,14.0288225658,standard
1404,6.03834695496,-3.77819688704,14.9273995667,standard
1405,6.39762817875,-1.96890889142,14.9022407147,standard
1406,6.06748864328,-3.43166357321,12.411335883,standard
1407,6.71266617108,-4.7702455316,12.2312854341,standard
1408,12.8670217872,-4.37467024551,11.4435356876,?
1409,5.63113188911,-3.88489401367,10.9833495638,?
1410,11.8458786832,-1.17668691604,9.0015528981,standard
1411,5.45983655761,-2.29299969952,9.29832570706,standard
1412,9.60323457401,-3.09391376553,8.72713117936,standard
1413,7.02881087785,-6.12248648956,8.50486200445,standard
1414,10.403836613,-2.35508606123,5.96925499237,standard
1415,18.2941415144,-2.43704005868,6.70435751497,standard
1416,5.43252748271,-1.12357092345,4.49674367388,?
1417,9.39336125552,-7.73289086625,4.82521368934,standard
1418,18.0382573032,-32.5153173932,3.21745004632,standard
1419,5.05910351842,-28.8388840594,1.53210009681,standard
1420,8.02569916995,-31.148713397,0.17466027633,standard
1421,9.55915451864,-29.4838044445,-0.63522130734,standard
1422,18.2452340231,-29.213184876,-1.46532949735,standard
1423,9.23175099571,-28.1340881122,-2.50335835979,standard
1424,8.13995224259,-30.7824660045,-2.18350019164,standard
1425,10.3779471121,-30.6476004336,-3.0129831277,standard
1426,5.34735703224,-21.4302139493,3.35513505893,standard
1427,11.6316656847,-18.7656983575,0.95335170081,standard
1428,11.6311135927,-11.8267249338,3.32612178808,standard
1429,5.9043113102,-10.3297508,2.13805242749,standard
1430,11.3576814337,-11.5822848327,2.1545006748,standard
1431,5.56541426322,-12.0494150563,1.9423182845,standard
1432,7.22484693406,-18.2085132532,-0.70182247664,standard
1433,5.41230001127,-14.7499246104,-1.10007499737,standard
1434,6.99024063497,-14.1317034852,-1.63398016633,standard
1435,11.5795759328,-13.2387032996,-1.40262906341,standard
1436,10.7702955937,-13.5996817636,-1.37582734537,standard
1437,5.47766666081,-16.3371618445,-2.21407890427,standard
1438,5.37379387564,-9.44395440667,3.16566857527,standard
1439,5.22670647687,-7.92591767346,3.09262218828,standard
1440,5.68460926112,-5.13620974861,-0.36911249685,standard
1441,6.37151280983,-2.40161864303,-2.12222578454,standard
1442,12.4397482438,-5.19597497433,-3.21194506678,standard
1443,6.91831261978,-7.39135093233,-2.72386239009,standard
1444,7.62115510418,-9.02559782665,-3.12893780884,standard
1445,5.81091455072,-24.7216885668,-4.2240123339,standard
1446,11.808411621,-29.5551495653,-7.39924348302,standard
1447,5.63646814152,-25.8053593408,-9.3950440122,standard
1448,6.90828918451,-21.6934761474,-4.02169963196,standard
1449,5.75791730921,-21.6873493359,-5.44136938239,standard
1450,9.29602509519,-20.9670113553,-5.46850240475,standard
1451,9.60481933547,-15.8188882799,-5.21662827757,?
1452,5.59855994038,-15.5841698231,-4.15211319104,standard
1453,6.15277891185,-15.4695109222,-4.04270584282,standard
1454,12.6150038237,-9.81008761379,-6.63172133096,standard
1455,7.70312153812,-10.8211349722,-5.77315209439,standard
1456,6.63808867366,-14.6817780151,-6.3227549796,standard
1457,11.2595962881,-11.4979343869,-8.72889423167,standard
1458,13.3110789386,-15.9886015317,-9.52441590263,standard
1459,5.89802807909,-16.3607450574,-8.38584251241,standard
1460,10.1532506915,-6.92184889372,-5.59293296298,standard
1461,7.29816529723,-7.47896163445,-6.19126067688,standard
1462,5.6124848886,-5.74224793757,-5.57445728535,standard
1463,5.61885333073,-5.72377225994,-5.35701277175,standard
1464,5.90765250957,-4.57259542322,-4.0338700125,standard
1465,9.70279201619,-3.18265598332,-5.01023851476,standard
1466,5.59520484956,-4.38215382307,-5.7847957691,standard
1467,12.0132928168,-1.11480129513,-5.21204976268,?
1468,11.3971937103,-2.42515320063,-6.49397754876,?
1469,6.50552734696,-5.24056222971,-6.8379093938,standard
1470,8.22400859126,-4.27556337522,-8.07009497089,?
1471,8.12690104997,-4.68771310689,-8.22500642176,standard
1472,6.20906621517,-5.44663709554,-7.12072938208,standard
1473,5.29169507938,-5.41110694626,-7.40639178231,standard
1474,7.98606901929,-6.47843263068,-7.73611156764,standard
1475,5.4028766924,-6.32636359176,-8.01324673204,?
1476,10.1720229826,-8.21230391562,-8.22358521579,?
1477,7.56872731023,-6.90479442206,-8.68405595048,standard
1478,8.42907484236,-0.8291388949,-8.52630208767,standard
1479,5.77056745468,-28.2300514526,-10.4684637504,standard
1480,6.33515554423,-22.6761925673,-9.7743287712,standard
1481,10.0837800897,-30.35608328,-11.7819447548,standard
1482,10.2363607724,-30.0756247026,-13.2956420215,standard
1483,15.0759971728,-23.5682066539,-14.6044487163,standard
1484,10.3320473342,-23.565216149,-15.1290954237,standard
1485,12.9950098936,-26.0409164452,-14.1354596507,standard
1486,5.26034248789,-27.0606949949,-14.5203111431,standard
1487,7.2942600413,-23.4825109775,-16.5318223847,standard
1488,7.69586503352,-26.2673603676,-19.2999097953,standard
1489,5.96014447355,-26.8394443394,-20.1637609628,standard
1490,5.76150225416,-31.8510833082,-20.2525728457,standard
1491,12.8176759547,-33.1578145548,-20.7512991188,standard
1492,5.92126341001,-18.2899265272,-10.1725379298,standard
1493,7.21512525534,-13.427913628,-10.6211330707,?
1494,9.29593054418,-13.3973081159,-10.3496757325,?
1495,10.4830926746,-11.5688121853,-11.5672269967,standard
1496,6.91389818209,-14.6307656317,-12.0010338604,standard
1497,5.28105216213,-14.2916732666,-12.4579770902,standard
1498,14.5788102788,-15.3015115433,-14.5831742015,standard
1499,6.35198336147,-21.4596086781,-14.3558821189,standard
1500,7.55611410482,-17.9117915443,-17.051991777,standard
1501,7.08205027115,-21.8572649699,-18.3469052652,standard
1502,7.75898634076,-16.6421834565,-18.8479521928,standard
1503,8.79739852385,-18.2398719793,-19.67641437,?
1504,12.6257647285,-5.11165919852,-10.391785134,standard
1505,5.91731505243,-5.14442901885,-10.7216157987,standard
1506,6.45139663199,-8.94207575332,-10.8940572855,standard
1507,12.9861530406,-7.74692195249,-12.2384984435,standard
1508,6.13820400074,-4.34653323807,-13.5722040518,?
1509,8.78988564958,-9.35554410634,-14.6804775287,standard
1510,9.62891258729,-6.87999029409,-15.1336263091,standard
1511,7.11690771772,-0.5245707849,-15.6162002036,standard
1512,5.56769286436,-3.70719807238,-17.4842070313,standard
1513,8.3061514938,-2.98110645376,-17.0722292316,?
1514,8.8896199528,-1.50217632376,-18.0598862152,standard
1515,11.8615441707,-6.57707026796,-18.1641379125,?
1516,5.163836761,-8.2575551748,-19.7856124246,standard
1517,15.8419741116,-8.59075185162,-22.3636039205,standard
1518,6.5577314537,-8.2324774104,-22.4785582867,standard
1519,10.9276160874,-5.36628188061,-21.45929624,standard
1520,9.39049188354,-5.52913389935,-22.5187923149,standard
1521,7.78840726562,-4.65356481037,-23.1203868311,standard
1522,5.20436212717,-4.1266906321,-21.2715374419,standard
1523,15.6276551979,-7.1989554148,-24.8987243683,?
1524,10.4946778936,-1.58045142149,-22.8789826622,standard
1525,14.1878074185,-1.43366387667,-22.6617090846,?
1526,14.4161277075,-0.05163189988,-23.0016201036,standard
1527,13.3769267967,-0.01119363808,-24.289517472,?
1528,8.72039215313,-0.03325087179,-24.5897409308,standard
1529,5.01683023829,-3.85982007713,-24.8008407325,standard
1530,12.9708171702,-4.50768225317,-24.8309434195,standard
1531,7.30606260229,-4.57443168949,-25.1961021006,standard
1532,13.9431061992,-6.92295193614,-25.8620414773,?
1533,7.17589209121,-5.39636592495,-26.303357456,standard
1534,15.87903091,-4.25769907009,-26.9708518192,standard
1535,12.1817779148,-3.97106913766,-27.5100825596,?
1536,6.86461569878,-4.03258332407,-25.4984377827,standard
1537,19.4922366305,-2.28439417612,-25.4534666897,?
1538,7.25102640014,-1.94240979853,-26.1724762083,standard
1539,11.0795424624,-1.99884221193,-27.8343833527,standard
1540,11.7217198376,-3.53785220782,-27.9302113647,?
1541,8.99997888207,-3.73149342264,-29.0515096357,?
1542,18.1027319677,-4.62678418856,-27.7299630557,?
1543,6.4984069519,-5.23799961525,-28.7665425374,standard
1544,6.33299907248,-6.25494690977,-28.2678849837,standard
1545,6.05078132894,-6.4199283907,-31.2005869625,?
1546,5.88912690913,-5.51840610381,-30.7831695993,?
1547,6.62853972462,-4.7602830612,-30.3619849467,?
1548,7.18570159803,-4.25900788257,-30.1381780132,?
1549,6.19751001672,-3.81793807787,-29.9523266414,?
1550,6.00381162817,-3.2787073374,-29.778254582,?
1551,7.37842716832,-3.58366064451,-30.9561858112,standard
1552,7.09556850259,-1.92746826018,-29.415615306,?
1553,7.37505782169,-1.45879328671,-30.462142989,?
1554,6.36733561684,-0.13195415151,-29.9433241792,?
1555,5.39165029498,-0.7177216793,-31.4425683457,standard
1556,12.494333897,-0.84490958438,-31.2110211339,?
1557,5.71957675898,-18.4859608631,-22.2943260434,standard
1558,7.4332661244,-14.7301097014,-23.0111977312,standard
1559,14.9288698694,-12.4957854847,-21.9498113025,standard
1560,5.213419678,-10.2624139132,-22.287356092,standard
1561,5.45334106858,-18.5536689625,-24.9349419183,standard
1562,5.08295138893,-11.1446106196,-25.3033536354,standard
1563,6.62380768851,-10.3799073798,-25.9645033115,standard
1564,9.17382723864,-21.9301125643,-28.7694108981,standard
1565,10.1037862193,-17.5480045456,-27.157360709,standard
1566,5.11909718024,-14.1301922584,-27.9296446591,?
1567,12.4201227757,-14.0984077098,-27.3607182181,standard
1568,10.743348165,-12.4947897774,-28.4816514758,standard
1569,7.8064809657,-12.1242550243,-27.9808402026,?
1570,16.2585883364,-11.3706361866,-29.8178907308,?
1571,6.26526541154,-15.9050874288,-28.8470760709,?
1572,14.5169043147,-15.7817903738,-30.6484188547,standard
1573,14.6371056311,-17.0700650207,-30.1285514219,standard
1574,6.52813571375,-17.0810178015,-30.134525666,?
1575,7.16782069288,-22.2725601892,-30.0515924566,?
1576,7.41204586462,-21.7498895351,-30.5806025559,standard
1577,7.8488331039,-20.4116588654,-30.7000874371,standard
1578,16.6565893059,-19.2387156148,-31.1411857903,standard
1579,9.80098994811,-18.4331883739,-31.2367736952,?
1580,5.17939796649,-16.7814216987,-30.8531937902,?
1581,6.18607989579,-14.7331398855,-31.2039153529,standard
1582,6.18132538295,-13.2306175042,-31.4618035549,standard
1583,6.1553326895,-10.6228599716,-31.6400351694,?
1584,6.38757699383,-9.58130119855,-30.8975429611,standard
1585,13.8648211606,-11.1057780332,-32.1548158659,?
1586,16.4526554045,-10.4426369424,-32.1428673778,?
1587,11.4148001226,-10.4286970396,-32.456515191,?
1588,6.9448532938,-12.7496908573,-32.4435709956,standard
1589,8.30274912,-11.9899661542,-32.3340431878,?
1590,12.3990008841,-14.9561783305,-32.2006184037,standard
1591,11.1908406805,-14.908384378,-32.5710215355,standard
1592,13.1255868874,-21.3635550858,-32.0193996672,?
1593,11.8245679998,-32.6057741248,-21.6182423126,standard
1594,6.9241327431,-31.7108881596,-21.5218031455,standard
1595,12.1513492806,-32.9485557484,-22.0981578413,standard
1596,6.3655825758,-32.5471521988,-22.3200390632,standard
1597,7.46837272169,-26.7890153506,-21.1117194799,standard
1598,6.0099473655,-24.8984601463,-22.5122594566,standard
1599,12.3893173784,-25.6836914205,-21.7986683961,?
1600,15.7208039855,-28.4547387677,-23.2753671647,standard
1601,7.72976613732,-32.8568634879,-23.8198355515,standard
1602,10.6134157561,-28.6682758776,-25.9910200439,standard
1603,5.25181632558,-30.3928862088,-25.2281949201,standard
1604,6.25286971351,-33.2226372659,-27.9206722079,standard
1605,5.62355523392,-32.1904775312,-27.6687140235,?
1606,6.36473252837,-31.5875155313,-27.4888680091,?
1607,8.38960824773,-29.1860933876,-28.3281494095,?
